"","game_id","team_id","home.away","MP","FG","FGA","FG.","X3P","X3PA","X3P.","FT","FTA","FT.","ORB","DRB","TRB","AST","STL","BLK","TOV","PF","PTS","winner","gameDate","gameType","attendance","arenaId","gameLabel","seriesGameNumber","gameSubLabel","coach","whos_favored","spread","total","moneyline_away","moneyline_home","h2_spread","h2_total","id_spread","id_total"
"2027","202503170GSW","GSW","home",240,41,84,0.488,8,33,0.242,15,27,0.556,11,27,38,24,16,10,20,21,105,"False","2025-03-17 22:00:00","Regular Season",18064,1000011,"0",0,"0","Steve Kerr","home",12.5,232.5,NA,NA,NA,NA,0,0
"2028","202503170GSW","DEN","away",240,43,92,0.467,14,39,0.359,14,18,0.778,19,34,53,32,12,7,22,24,114,"True","2025-03-17 22:00:00","Regular Season",18064,1000011,"0",0,"0","Michael Malone","home",12.5,232.5,NA,NA,NA,NA,0,0
"2029","202503170HOU","HOU","home",265,51,107,0.477,22,53,0.415,20,24,0.833,23,35,58,35,8,5,15,27,144,"True","2025-03-17 20:00:00","Regular Season",16648,215,"0",0,"0","Ime Udoka","home",16.5,225.5,NA,NA,NA,NA,0,1
"2030","202503170HOU","PHI","away",265,48,95,0.505,24,49,0.49,17,25,0.68,8,27,35,21,8,4,16,20,137,"False","2025-03-17 20:00:00","Regular Season",16648,215,"0",0,"0","Nick Nurse","home",16.5,225.5,NA,NA,NA,NA,0,1
"2031","202503170LAL","LAL","home",240,44,90,0.489,19,48,0.396,18,24,0.75,8,34,42,34,13,4,9,10,125,"True","2025-03-17 20:00:00","Regular Season",18997,1000069,"0",0,"0","JJ Redick","home",8.5,231.5,NA,NA,NA,NA,1,1
"2032","202503170LAL","SAS","away",240,41,88,0.466,15,38,0.395,12,14,0.857,9,35,44,30,6,5,17,18,109,"False","2025-03-17 20:00:00","Regular Season",18997,1000069,"0",0,"0","Mitch Johnson","home",8.5,231.5,NA,NA,NA,NA,1,1
"2033","202503170MIN","MIN","home",265,44,97,0.454,13,42,0.31,29,36,0.806,9,35,44,25,11,7,15,22,130,"False","2025-03-17 20:00:00","Regular Season",17955,61,"0",0,"0","Chris Finch","home",10.5,227.5,NA,NA,NA,NA,0,1
"2034","202503170MIN","IND","away",265,48,97,0.495,17,37,0.459,19,23,0.826,14,34,48,28,7,6,20,25,132,"True","2025-03-17 20:00:00","Regular Season",17955,61,"0",0,"0","Rick Carlisle","home",10.5,227.5,NA,NA,NA,NA,0,1
"2035","202503170NOP","NOP","home",240,28,86,0.326,5,32,0.156,20,30,0.667,13,26,39,18,7,6,17,15,81,"False","2025-03-17 20:00:00","Regular Season",17398,160,"0",0,"0","Willie Green","away",6.5,234.5,NA,NA,NA,NA,1,0
"2036","202503170NOP","DET","away",240,46,84,0.548,13,35,0.371,22,29,0.759,11,39,50,33,10,7,14,19,127,"True","2025-03-17 20:00:00","Regular Season",17398,160,"0",0,"0","J.B. Bickerstaff","away",6.5,234.5,NA,NA,NA,NA,1,0
"2037","202503170NYK","NYK","home",240,47,95,0.495,16,34,0.471,6,6,1,13,28,41,30,12,6,14,14,116,"True","2025-03-17 19:30:00","Regular Season",19812,30,"0",0,"0","Tom Thibodeau","home",6.5,209.5,NA,NA,NA,NA,1,1
"2038","202503170NYK","MIA","away",240,39,82,0.476,6,23,0.261,11,12,0.917,9,30,39,23,9,6,21,11,95,"False","2025-03-17 19:30:00","Regular Season",19812,30,"0",0,"0","Erik Spoelstra","home",6.5,209.5,NA,NA,NA,NA,1,1
"2039","202503170PHO","PHO","home",240,47,92,0.511,20,39,0.513,15,15,1,12,42,54,34,7,4,10,21,129,"True","2025-03-17 22:00:00","Regular Season",17071,1000145,"0",0,"0","Mike Budenholzer","home",9.5,224.5,NA,NA,NA,NA,1,0
"2040","202503170PHO","TOR","away",240,31,87,0.356,10,35,0.286,17,23,0.739,12,28,40,20,4,2,12,15,89,"False","2025-03-17 22:00:00","Regular Season",17071,1000145,"0",0,"0","Darko Rajakovic","home",9.5,224.5,NA,NA,NA,NA,1,0
"2041","202503170POR","POR","home",240,42,99,0.424,15,46,0.326,13,19,0.684,14,36,50,25,15,3,9,10,112,"True","2025-03-17 22:00:00","Regular Season",17919,51,"0",0,"0","Chauncey Billups","home",5.5,233.5,NA,NA,NA,NA,1,0
"2042","202503170POR","WAS","away",240,38,92,0.413,12,40,0.3,9,12,0.75,11,38,49,27,6,7,16,16,97,"False","2025-03-17 22:00:00","Regular Season",17919,51,"0",0,"0","Brian Keefe","home",5.5,233.5,NA,NA,NA,NA,1,0
"2043","202503170SAC","SAC","home",240,46,88,0.523,20,41,0.488,20,30,0.667,10,28,38,35,11,7,14,21,132,"True","2025-03-17 22:00:00","Regular Season",16205,609,"0",0,"0","Doug Christie","home",3.5,235.5,NA,NA,NA,NA,1,1
"2044","202503170SAC","MEM","away",240,44,90,0.489,13,30,0.433,21,21,1,15,33,48,24,8,7,18,22,122,"False","2025-03-17 22:00:00","Regular Season",16205,609,"0",0,"0","Taylor Jenkins","home",3.5,235.5,NA,NA,NA,NA,1,1
"2045","202503170UTA","UTA","home",240,35,86,0.407,9,42,0.214,18,22,0.818,4,44,48,20,4,4,17,19,97,"False","2025-03-17 21:00:00","Regular Season",18175,1000106,"0",0,"0","Will Hardy","away",4.5,241.5,NA,NA,NA,NA,1,0
"2046","202503170UTA","CHI","away",240,42,97,0.433,14,45,0.311,13,16,0.813,9,40,49,29,12,3,11,14,111,"True","2025-03-17 21:00:00","Regular Season",18175,1000106,"0",0,"0","Billy Donovan","away",4.5,241.5,NA,NA,NA,NA,1,0
"2047","202503180BOS","BOS","home",240,35,79,0.443,16,48,0.333,18,22,0.818,6,42,48,24,6,5,13,14,104,"True","2025-03-18 19:30:00","Regular Season",19156,17,"0",0,"0","Joe Mazzulla","home",13.5,211.5,NA,NA,NA,NA,0,0
"2048","202503180BOS","BRK","away",240,36,88,0.409,13,45,0.289,11,17,0.647,8,31,39,21,9,2,9,19,96,"False","2025-03-18 19:30:00","Regular Season",19156,17,"0",0,"0","Jordi Fernandez","home",13.5,211.5,NA,NA,NA,NA,0,0
"2049","202503180CHO","CHO","home",240,38,84,0.452,10,30,0.333,16,21,0.762,10,29,39,25,7,8,17,16,102,"False","2025-03-18 19:00:00","Regular Season",15341,9,"0",0,"0","Charles Lee","away",7.5,231.5,NA,NA,NA,NA,1,1
"2050","202503180CHO","ATL","away",240,50,93,0.538,22,45,0.489,12,15,0.8,11,35,46,27,12,8,11,17,134,"True","2025-03-18 19:00:00","Regular Season",15341,9,"0",0,"0","Quin Snyder","away",7.5,231.5,NA,NA,NA,NA,1,1
"2051","202503180GSW","GSW","home",240,32,77,0.416,17,44,0.386,23,26,0.885,9,43,52,25,7,6,19,24,104,"True","2025-03-18 22:00:00","Regular Season",18064,1000011,"0",0,"0","Steve Kerr","away",1.5,225.5,NA,NA,NA,NA,0,0
"2052","202503180GSW","MIL","away",240,31,79,0.392,12,38,0.316,19,27,0.704,4,30,34,19,9,4,10,15,93,"False","2025-03-18 22:00:00","Regular Season",18064,1000011,"0",0,"0","Doc Rivers","away",1.5,225.5,NA,NA,NA,NA,0,0
"2053","202503180LAC","LAC","home",240,46,84,0.548,16,35,0.457,24,28,0.857,14,35,49,28,7,5,13,26,132,"True","2025-03-18 22:30:00","Regular Season",17927,1000137,"0",0,"0","Tyronn Lue","away",2.5,230.5,NA,NA,NA,NA,0,1
"2054","202503180LAC","CLE","away",240,44,90,0.489,14,41,0.341,17,26,0.654,10,19,29,29,6,0,9,21,119,"False","2025-03-18 22:30:00","Regular Season",17927,1000137,"0",0,"0","Kenny Atkinson","away",2.5,230.5,NA,NA,NA,NA,0,1
"2055","202503190IND","IND","home",240,45,82,0.549,16,35,0.457,29,37,0.784,6,32,38,29,4,5,11,26,135,"True","2025-03-19 19:00:00","Regular Season",15078,1000063,"0",0,"0","Rick Carlisle","home",10.5,227.5,NA,NA,NA,NA,0,1
"2056","202503190IND","DAL","away",240,48,88,0.545,11,27,0.407,24,32,0.75,7,34,41,23,6,0,13,26,131,"False","2025-03-19 19:00:00","Regular Season",15078,1000063,"0",0,"0","Jason Kidd","home",10.5,227.5,NA,NA,NA,NA,0,1
"2057","202503190LAL","LAL","home",240,42,83,0.506,16,38,0.421,20,28,0.714,8,30,38,25,13,3,14,17,120,"True","2025-03-19 22:00:00","Regular Season",18997,1000069,"0",0,"0","JJ Redick","home",5.5,223.5,NA,NA,NA,NA,1,1
"2058","202503190LAL","DEN","away",240,41,87,0.471,13,39,0.333,13,21,0.619,12,33,45,25,8,4,19,17,108,"False","2025-03-19 22:00:00","Regular Season",18997,1000069,"0",0,"0","Michael Malone","home",5.5,223.5,NA,NA,NA,NA,1,1
"2059","202503190MIA","MIA","home",240,44,90,0.489,10,32,0.313,15,18,0.833,11,26,37,24,7,5,13,15,113,"False","2025-03-19 19:30:00","Regular Season",19600,1000100,"0",0,"0","Erik Spoelstra","away",4.5,216.5,NA,NA,NA,NA,0,1
"2060","202503190MIA","DET","away",240,46,91,0.505,9,23,0.391,15,18,0.833,13,34,47,25,4,10,13,20,116,"True","2025-03-19 19:30:00","Regular Season",19600,1000100,"0",0,"0","J.B. Bickerstaff","away",4.5,216.5,NA,NA,NA,NA,0,1
"2061","202503190MIN","MIN","home",240,35,77,0.455,16,39,0.41,29,36,0.806,9,31,40,21,7,6,14,19,115,"False","2025-03-19 20:00:00","Regular Season",16936,61,"0",0,"0","Chris Finch","home",13.5,227.5,NA,NA,NA,NA,0,1
"2062","202503190MIN","NOP","away",240,47,89,0.528,13,29,0.448,12,22,0.545,11,35,46,28,5,6,15,25,119,"True","2025-03-19 20:00:00","Regular Season",16936,61,"0",0,"0","Willie Green","home",13.5,227.5,NA,NA,NA,NA,0,1
"2063","202503190OKC","OKC","home",240,47,90,0.522,24,52,0.462,15,20,0.75,11,44,55,36,10,5,14,12,133,"True","2025-03-19 20:00:00","Regular Season",18203,1000052,"0",0,"0","Mark Daigneault","home",12.5,228.5,NA,NA,NA,NA,1,1
"2064","202503190OKC","PHI","away",240,35,95,0.368,18,57,0.316,12,16,0.75,12,29,41,24,8,3,12,15,100,"False","2025-03-19 20:00:00","Regular Season",18203,1000052,"0",0,"0","Nick Nurse","home",12.5,228.5,NA,NA,NA,NA,1,1
"2065","202503190ORL","ORL","home",240,41,92,0.446,9,35,0.257,17,20,0.85,14,27,41,23,7,4,12,20,108,"False","2025-03-19 19:00:00","Regular Season",19609,1000125,"0",0,"0","Jamahl Mosley","away",2.5,208.5,NA,NA,NA,NA,1,1
"2066","202503190ORL","HOU","away",240,38,81,0.469,11,35,0.314,29,32,0.906,12,34,46,18,10,5,16,18,116,"True","2025-03-19 19:00:00","Regular Season",19609,1000125,"0",0,"0","Ime Udoka","away",2.5,208.5,NA,NA,NA,NA,1,1
"2067","202503190PHO","PHO","home",240,47,96,0.49,15,40,0.375,18,20,0.9,13,33,46,34,9,6,11,13,127,"True","2025-03-19 22:00:00","Regular Season",17071,1000145,"0",0,"0","Mike Budenholzer","home",5.5,235.5,NA,NA,NA,NA,1,1
"2068","202503190PHO","CHI","away",240,49,90,0.544,15,38,0.395,8,12,0.667,8,32,40,29,7,8,13,19,121,"False","2025-03-19 22:00:00","Regular Season",17071,1000145,"0",0,"0","Billy Donovan","home",5.5,235.5,NA,NA,NA,NA,1,1
"2069","202503190POR","POR","home",240,40,96,0.417,18,46,0.391,17,21,0.81,22,43,65,25,3,6,17,17,115,"True","2025-03-19 22:00:00","Regular Season",18491,51,"0",0,"0","Chauncey Billups","away",4.5,234.5,NA,NA,NA,NA,0,0
"2070","202503190POR","MEM","away",240,37,92,0.402,8,30,0.267,17,21,0.81,10,30,40,23,11,4,10,20,99,"False","2025-03-19 22:00:00","Regular Season",18491,51,"0",0,"0","Taylor Jenkins","away",4.5,234.5,NA,NA,NA,NA,0,0
"2071","202503190SAC","SAC","home",240,46,91,0.505,16,35,0.457,15,16,0.938,14,27,41,28,9,1,13,20,123,"True","2025-03-19 22:00:00","Regular Season",15919,609,"0",0,"0","Doug Christie","away",6.5,228.5,NA,NA,NA,NA,0,1
"2072","202503190SAC","CLE","away",240,46,84,0.548,13,34,0.382,14,18,0.778,8,29,37,24,7,1,12,14,119,"False","2025-03-19 22:00:00","Regular Season",15919,609,"0",0,"0","Kenny Atkinson","away",6.5,228.5,NA,NA,NA,NA,0,1
"2073","202503190SAS","SAS","home",240,45,90,0.5,16,35,0.457,14,20,0.7,15,37,52,28,7,7,15,22,120,"True","2025-03-19 20:00:00","Regular Season",18521,1000118,"0",0,"0","Mitch Johnson","away",8.5,227.5,NA,NA,NA,NA,0,0
"2074","202503190SAS","NYK","away",240,39,92,0.424,11,37,0.297,16,21,0.762,17,27,44,28,7,7,11,18,105,"False","2025-03-19 20:00:00","Regular Season",18521,1000118,"0",0,"0","Tom Thibodeau","away",8.5,227.5,NA,NA,NA,NA,0,0
"2075","202503190UTA","UTA","home",240,50,89,0.562,17,42,0.405,11,18,0.611,9,33,42,30,7,1,17,16,128,"True","2025-03-19 21:00:00","Regular Season",NA,1000106,"0",0,"0","Will Hardy","home",2.5,235.5,NA,NA,NA,NA,1,1
"2076","202503190UTA","WAS","away",240,43,93,0.462,12,45,0.267,14,18,0.778,13,24,37,30,12,4,14,13,112,"False","2025-03-19 21:00:00","Regular Season",NA,1000106,"0",0,"0","Brian Keefe","home",2.5,235.5,NA,NA,NA,NA,1,1
"2077","202503200CHO","CHO","home",240,43,88,0.489,15,32,0.469,14,17,0.824,11,41,52,25,1,3,12,20,115,"True","2025-03-20 19:00:00","Regular Season",18557,9,"0",0,"0","Charles Lee","away",7.5,221.5,NA,NA,NA,NA,0,0
"2078","202503200CHO","NYK","away",240,36,90,0.4,10,39,0.256,16,20,0.8,9,29,38,26,9,2,7,18,98,"False","2025-03-20 19:00:00","Regular Season",18557,9,"0",0,"0","Tom Thibodeau","away",7.5,221.5,NA,NA,NA,NA,0,0
"2079","202503200GSW","GSW","home",240,38,90,0.422,19,47,0.404,22,28,0.786,11,27,38,30,13,5,15,15,117,"True","2025-03-20 22:00:00","Regular Season",18064,1000011,"0",0,"0","Steve Kerr","home",14.5,224.5,NA,NA,NA,NA,0,1
"2080","202503200GSW","TOR","away",240,44,78,0.564,11,26,0.423,15,19,0.789,7,37,44,32,7,4,23,24,114,"False","2025-03-20 22:00:00","Regular Season",18064,1000011,"0",0,"0","Darko Rajakovic","home",14.5,224.5,NA,NA,NA,NA,0,1
"2081","202503200IND","IND","home",265,35,81,0.432,8,31,0.258,27,31,0.871,10,47,57,18,10,8,25,21,105,"True","2025-03-20 19:00:00","Regular Season",15008,1000063,"0",0,"0","Rick Carlisle","home",7.5,221.5,NA,NA,NA,NA,0,0
"2082","202503200IND","BRK","away",265,36,101,0.356,14,50,0.28,13,18,0.722,14,33,47,20,11,4,16,24,99,"False","2025-03-20 19:00:00","Regular Season",15008,1000063,"0",0,"0","Jordi Fernandez","home",7.5,221.5,NA,NA,NA,NA,0,0
"2083","202503200LAL","LAL","home",240,34,82,0.415,11,32,0.344,10,16,0.625,14,36,50,26,5,4,22,25,89,"False","2025-03-20 22:30:00","Regular Season",17709,1000069,"0",0,"0","JJ Redick","away",8.5,216.5,NA,NA,NA,NA,1,0
"2084","202503200LAL","MIL","away",240,40,84,0.476,11,35,0.314,27,34,0.794,10,31,41,24,12,4,9,14,118,"True","2025-03-20 22:30:00","Regular Season",17709,1000069,"0",0,"0","Doc Rivers","away",8.5,216.5,NA,NA,NA,NA,1,0
"2085","202503200SAC","SAC","home",240,41,86,0.477,15,39,0.385,19,23,0.826,9,27,36,27,4,5,12,22,116,"False","2025-03-20 22:00:00","Regular Season",16960,609,"0",0,"0","Doug Christie","home",7.5,236.5,NA,NA,NA,NA,0,1
"2086","202503200SAC","CHI","away",240,45,86,0.523,15,35,0.429,23,26,0.885,12,28,40,32,9,2,14,19,128,"True","2025-03-20 22:00:00","Regular Season",16960,609,"0",0,"0","Billy Donovan","home",7.5,236.5,NA,NA,NA,NA,0,1
"2087","202503210DAL","DAL","home",240,42,80,0.525,12,34,0.353,27,36,0.75,10,34,44,25,10,7,20,16,123,"True","2025-03-21 20:30:00","Regular Season",20071,193,"0",0,"0","Jason Kidd","away",9.5,232.5,NA,NA,NA,NA,0,1
"2088","202503210DAL","DET","away",240,46,98,0.469,11,31,0.355,14,19,0.737,15,26,41,24,14,5,14,22,117,"False","2025-03-21 20:30:00","Regular Season",20071,193,"0",0,"0","J.B. Bickerstaff","away",9.5,232.5,NA,NA,NA,NA,0,1
"2089","202503210LAC","LAC","home",240,45,78,0.577,17,34,0.5,21,26,0.808,2,41,43,29,7,9,15,14,128,"True","2025-03-21 22:30:00","Regular Season",17927,1000137,"0",0,"0","Tyronn Lue","home",6.5,230.5,NA,NA,NA,NA,1,1
"2090","202503210LAC","MEM","away",240,40,95,0.421,19,49,0.388,9,13,0.692,10,30,40,28,8,3,10,20,108,"False","2025-03-21 22:30:00","Regular Season",17927,1000137,"0",0,"0","Taylor Jenkins","home",6.5,230.5,NA,NA,NA,NA,1,1
"2091","202503210MIA","MIA","home",240,38,73,0.521,10,24,0.417,12,14,0.857,5,29,34,25,8,5,21,16,98,"False","2025-03-21 20:00:00","Regular Season",19700,1000100,"0",0,"0","Erik Spoelstra","away",4.5,212.5,NA,NA,NA,NA,0,0
"2092","202503210MIA","HOU","away",240,39,84,0.464,14,28,0.5,10,21,0.476,15,31,46,14,17,4,17,14,102,"True","2025-03-21 20:00:00","Regular Season",19700,1000100,"0",0,"0","Ime Udoka","away",4.5,212.5,NA,NA,NA,NA,0,0
"2093","202503210MIN","MIN","home",240,48,89,0.539,19,44,0.432,19,20,0.95,10,26,36,40,14,1,14,17,134,"True","2025-03-21 20:00:00","Regular Season",18978,61,"0",0,"0","Chris Finch","home",14.5,223.5,NA,NA,NA,NA,1,1
"2094","202503210MIN","NOP","away",240,34,68,0.5,11,31,0.355,14,22,0.636,7,26,33,20,11,4,26,20,93,"False","2025-03-21 20:00:00","Regular Season",18978,61,"0",0,"0","Willie Green","home",14.5,223.5,NA,NA,NA,NA,1,1
"2095","202503210OKC","OKC","home",240,54,94,0.574,21,39,0.538,12,17,0.706,10,33,43,29,10,7,9,13,141,"True","2025-03-21 20:00:00","Regular Season",18203,1000052,"0",0,"0","Mark Daigneault","home",20.5,220.5,NA,NA,NA,NA,1,1
"2096","202503210OKC","CHO","away",240,37,80,0.463,19,41,0.463,13,13,1,6,23,29,29,6,4,16,13,106,"False","2025-03-21 20:00:00","Regular Season",18203,1000052,"0",0,"0","Charles Lee","home",20.5,220.5,NA,NA,NA,NA,1,1
"2097","202503210PHO","PHO","home",240,48,92,0.522,19,42,0.452,8,8,1,12,34,46,33,6,3,15,16,123,"True","2025-03-21 22:00:00","Regular Season",17071,1000145,"0",0,"0","Mike Budenholzer","away",8.5,233.5,NA,NA,NA,NA,0,1
"2098","202503210PHO","CLE","away",240,42,94,0.447,17,45,0.378,11,14,0.786,16,28,44,24,11,5,11,12,112,"False","2025-03-21 22:00:00","Regular Season",17071,1000145,"0",0,"0","Kenny Atkinson","away",8.5,233.5,NA,NA,NA,NA,0,1
"2099","202503210POR","POR","home",240,47,87,0.54,14,35,0.4,20,25,0.8,15,23,38,30,12,6,17,18,128,"True","2025-03-21 22:00:00","Regular Season",17410,51,"0",0,"0","Chauncey Billups","away",1.5,227.5,NA,NA,NA,NA,0,1
"2100","202503210POR","DEN","away",240,38,76,0.5,9,26,0.346,24,28,0.857,11,20,31,24,10,2,21,25,109,"False","2025-03-21 22:00:00","Regular Season",17410,51,"0",0,"0","Michael Malone","away",1.5,227.5,NA,NA,NA,NA,0,1
"2101","202503210SAS","SAS","home",240,47,89,0.528,19,39,0.487,15,18,0.833,9,25,34,36,11,5,15,14,128,"True","2025-03-21 20:00:00","Regular Season",17803,1000118,"0",0,"0","Mitch Johnson","home",5.5,234.5,NA,NA,NA,NA,1,1
"2102","202503210SAS","PHI","away",240,46,81,0.568,14,37,0.378,14,20,0.7,5,27,32,30,10,4,20,15,120,"False","2025-03-21 20:00:00","Regular Season",17803,1000118,"0",0,"0","Nick Nurse","home",5.5,234.5,NA,NA,NA,NA,1,1
"2103","202503210UTA","UTA","home",240,38,84,0.452,14,35,0.4,9,12,0.75,9,29,38,24,7,2,17,17,99,"False","2025-03-21 21:30:00","Regular Season",18175,1000106,"0",0,"0","Will Hardy","away",15.5,227.5,NA,NA,NA,NA,1,0
"2104","202503210UTA","BOS","away",240,45,97,0.464,17,51,0.333,14,16,0.875,16,32,48,27,13,4,11,15,121,"True","2025-03-21 21:30:00","Regular Season",18175,1000106,"0",0,"0","Joe Mazzulla","away",15.5,227.5,NA,NA,NA,NA,1,0
"2105","202503210WAS","WAS","home",240,37,87,0.425,17,39,0.436,14,19,0.737,8,33,41,23,11,4,15,10,105,"False","2025-03-21 19:00:00","Regular Season",18317,77,"0",0,"0","Brian Keefe","away",8.5,214.5,NA,NA,NA,NA,1,1
"2106","202503210WAS","ORL","away",240,46,96,0.479,17,42,0.405,11,13,0.846,13,42,55,25,9,8,13,17,120,"True","2025-03-21 19:00:00","Regular Season",18317,77,"0",0,"0","Jamahl Mosley","away",8.5,214.5,NA,NA,NA,NA,1,1
"2107","202503220ATL","ATL","home",240,49,86,0.57,15,36,0.417,11,18,0.611,10,36,46,37,5,3,16,23,124,"True","2025-03-22 19:00:00","Regular Season",17864,650,"0",0,"0","Quin Snyder","away",2.5,233.5,NA,NA,NA,NA,0,1
"2108","202503220ATL","GSW","away",240,39,84,0.464,16,38,0.421,21,26,0.808,6,32,38,28,8,4,10,16,115,"False","2025-03-22 19:00:00","Regular Season",17864,650,"0",0,"0","Steve Kerr","away",2.5,233.5,NA,NA,NA,NA,0,1
"2109","202503220IND","IND","home",240,40,84,0.476,11,35,0.314,17,21,0.81,6,38,44,32,5,6,15,24,108,"True","2025-03-22 17:00:00","Regular Season",17274,1000063,"0",0,"0","Rick Carlisle","home",13.5,220.5,NA,NA,NA,NA,0,0
"2110","202503220IND","BRK","away",240,39,90,0.433,15,43,0.349,10,17,0.588,11,37,48,20,6,1,15,20,103,"False","2025-03-22 17:00:00","Regular Season",17274,1000063,"0",0,"0","Jordi Fernandez","home",13.5,220.5,NA,NA,NA,NA,0,0
"2111","202503220LAL","LAL","home",240,41,85,0.482,17,41,0.415,16,22,0.727,9,26,35,23,8,1,21,16,115,"False","2025-03-22 22:30:00","Regular Season",18997,1000069,"0",0,"0","JJ Redick","home",10.5,237.5,NA,NA,NA,NA,0,1
"2112","202503220LAL","CHI","away",240,56,96,0.583,19,41,0.463,15,20,0.75,10,32,42,41,17,5,10,16,146,"True","2025-03-22 22:30:00","Regular Season",18997,1000069,"0",0,"0","Billy Donovan","home",10.5,237.5,NA,NA,NA,NA,0,1
"2113","202503220NYK","NYK","home",240,44,91,0.484,13,35,0.371,21,27,0.778,14,35,49,29,13,3,16,17,122,"True","2025-03-22 20:00:00","Regular Season",19812,30,"0",0,"0","Tom Thibodeau","home",15.5,225.5,NA,NA,NA,NA,1,0
"2114","202503220NYK","WAS","away",240,39,88,0.443,11,36,0.306,14,19,0.737,10,31,41,21,9,5,20,23,103,"False","2025-03-22 20:00:00","Regular Season",19812,30,"0",0,"0","Brian Keefe","home",15.5,225.5,NA,NA,NA,NA,1,0
"2115","202503220SAC","SAC","home",240,41,91,0.451,9,38,0.237,17,22,0.773,14,30,44,21,4,2,8,17,108,"False","2025-03-22 22:00:00","Regular Season",16911,609,"0",0,"0","Doug Christie","home",1.5,222.5,NA,NA,NA,NA,0,0
"2116","202503220SAC","MIL","away",240,44,84,0.524,13,31,0.419,13,20,0.65,11,31,42,22,6,3,10,17,114,"True","2025-03-22 22:00:00","Regular Season",16911,609,"0",0,"0","Doc Rivers","home",1.5,222.5,NA,NA,NA,NA,0,0
"2117","202503230ATL","ATL","home",240,48,87,0.552,17,37,0.459,19,22,0.864,10,29,39,35,11,4,17,26,132,"True","2025-03-23 18:00:00","Regular Season",16161,650,"0",0,"0","Quin Snyder","home",10.5,240.5,NA,NA,NA,NA,1,1
"2118","202503230ATL","PHI","away",240,40,91,0.44,11,34,0.324,28,37,0.757,13,24,37,24,8,4,13,18,119,"False","2025-03-23 18:00:00","Regular Season",16161,650,"0",0,"0","Nick Nurse","home",10.5,240.5,NA,NA,NA,NA,1,1
"2119","202503230DET","DET","home",240,47,86,0.547,13,27,0.481,29,40,0.725,11,21,32,26,6,2,8,20,136,"True","2025-03-23 15:00:00","Regular Season",20062,624,"0",0,"0","J.B. Bickerstaff","home",11.5,225.5,NA,NA,NA,NA,0,1
"2120","202503230DET","NOP","away",240,49,85,0.576,20,40,0.5,12,16,0.75,10,27,37,35,3,5,18,30,130,"False","2025-03-23 15:00:00","Regular Season",20062,624,"0",0,"0","Willie Green","home",11.5,225.5,NA,NA,NA,NA,0,1
"2121","202503230HOU","HOU","home",240,39,89,0.438,11,34,0.324,22,34,0.647,16,29,45,25,4,7,6,20,111,"False","2025-03-23 19:00:00","Regular Season",18055,215,"0",0,"0","Ime Udoka","home",7.5,223.5,NA,NA,NA,NA,0,1
"2122","202503230HOU","DEN","away",240,44,87,0.506,10,21,0.476,18,26,0.692,10,33,43,28,5,4,9,23,116,"True","2025-03-23 19:00:00","Regular Season",18055,215,"0",0,"0","Michael Malone","home",7.5,223.5,NA,NA,NA,NA,0,1
"2123","202503230LAC","LAC","home",240,35,82,0.427,8,26,0.308,23,28,0.821,11,37,48,20,6,8,14,19,101,"False","2025-03-23 21:00:00","Regular Season",17927,1000137,"0",0,"0","Tyronn Lue","home",0.5,226.5,NA,NA,NA,NA,0,0
"2124","202503230LAC","OKC","away",240,37,92,0.402,12,35,0.343,17,20,0.85,10,32,42,28,9,8,9,22,103,"True","2025-03-23 21:00:00","Regular Season",17927,1000137,"0",0,"0","Mark Daigneault","home",0.5,226.5,NA,NA,NA,NA,0,0
"2125","202503230MIA","MIA","home",240,47,82,0.573,12,29,0.414,16,20,0.8,7,25,32,27,10,4,12,13,122,"True","2025-03-23 18:00:00","Regular Season",19700,1000100,"0",0,"0","Erik Spoelstra","home",7.5,214.5,NA,NA,NA,NA,1,1
"2126","202503230MIA","CHO","away",240,41,87,0.471,11,33,0.333,12,13,0.923,12,28,40,24,5,4,20,15,105,"False","2025-03-23 18:00:00","Regular Season",19700,1000100,"0",0,"0","Charles Lee","home",7.5,214.5,NA,NA,NA,NA,1,1
"2127","202503230POR","POR","home",240,43,88,0.489,19,47,0.404,11,16,0.688,11,27,38,24,6,3,12,11,116,"False","2025-03-23 18:00:00","Regular Season",18181,51,"0",0,"0","Chauncey Billups","away",6.5,219.5,NA,NA,NA,NA,1,1
"2128","202503230POR","BOS","away",240,48,88,0.545,23,50,0.46,10,14,0.714,11,27,38,31,6,6,9,14,129,"True","2025-03-23 18:00:00","Regular Season",18181,51,"0",0,"0","Joe Mazzulla","away",6.5,219.5,NA,NA,NA,NA,1,1
"2129","202503230TOR","TOR","home",240,35,92,0.38,10,39,0.256,9,13,0.692,16,30,46,27,8,3,22,21,89,"False","2025-03-23 18:00:00","Regular Season",18276,643,"0",0,"0","Darko Rajakovic","home",0.5,232.5,NA,NA,NA,NA,0,0
